row_type,site_id,latitude,longitude,snapped_link_id,snap_distance_m,snapped_road_classification,used_by_timezone_profile,used_by_temporal_raw_profiles,stage2_seed42_test_link,webtris_hgv_records,webtris_n_months,webtris_road_type,webtris_hgv_pct,aadf_hgv_proportion,road_classification,collision_count,aadf_hgv_pct,hgv_pct_abs_diff,hgv_pct_signed_diff,n_sites_in_snap_map,n_sites_with_webtris_hgv,n_sites_with_aadf_hgv,n_sites_compared,pearson_r,pearson_p,spearman_r,spearman_p,median_abs_diff_pct_points,mean_signed_diff_pct_points,risk_scores_aadf_hgv_missing_share_all_links
summary,,,,,,,,,,,,,,,,,,,,6003.0,6003.0,2725.0,2725.0,0.32534081516112573,3.297260670969912e-68,0.2934190684153702,3.034998735255073e-55,6.763077097501192,-7.941750126744743,0.9033040422927747
site,18895,52.0892887117324,-0.754607636168683,6C271D85-D5C0-449D-83EA-9AE458BB8E20,140.27605748842666,Unclassified,1.0,1.0,0.0,12.0,12.0,Motorway,23.25,,Unclassified,0.0,,,,,,,,,,,,,,
site,18896,52.1075307811364,-0.78196074072064,5CECFD05-93B2-4A11-8079-8E92E54484AF,887.6734638717487,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,26.308333333333334,,Unknown,0.0,,,,,,,,,,,,,,
site,18897,52.1125396388009,-0.792499930983027,B31292C6-2DC9-4F08-844A-E226494EC702,343.2128814685534,Motorway,1.0,1.0,0.0,12.0,12.0,Motorway,19.383333333333333,,Motorway,8.0,,,,,,,,,,,,,,
site,18898,52.1374964761119,-0.831484057657338,05F2F747-5456-461F-A5B8-0AC0040943B3,177.8512930464151,Classified Unnumbered,1.0,1.0,0.0,12.0,12.0,Motorway,24.349999999999998,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,18899,52.1020339631773,-0.770430134026926,5CECFD05-93B2-4A11-8079-8E92E54484AF,316.2860985661426,Unknown,1.0,1.0,0.0,10.0,10.0,Motorway,28.53,,Unknown,0.0,,,,,,,,,,,,,,
site,189,53.0932302662112,-1.34784805403429,E809DC96-A507-41E9-A811-7F148B6535EE,6.73759760404356,Unclassified,1.0,1.0,0.0,36.0,12.0,A-road,20.075000000000003,,Unclassified,0.0,,,,,,,,,,,,,,
site,1890,52.2707541780431,0.442956696709823,CC1D5F26-9C27-4BF4-8AD3-B3C962BAE273,88.85012960867836,A Road,1.0,1.0,0.0,36.0,12.0,A-road,24.269444444444442,0.025467875747636502,A Road,5.0,2.54678757476365,21.72265686968079,-21.72265686968079,,,,,,,,,,,
site,18900,52.0931132868017,-0.758325742003694,313BF4AC-6A81-4146-B46D-09548ABEC398,539.5900486323142,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,27.09166666666667,,Unknown,0.0,,,,,,,,,,,,,,
site,18901,52.1124247321347,-0.792692887949466,B31292C6-2DC9-4F08-844A-E226494EC702,346.7150586298954,Motorway,1.0,1.0,0.0,12.0,12.0,Motorway,22.608333333333334,,Motorway,8.0,,,,,,,,,,,,,,
site,18902,52.118388717639,-0.80354521626162,D880D407-B978-4F36-A95F-CDD3221AA23E,310.74313465455725,Not Classified,1.0,1.0,0.0,12.0,12.0,Motorway,25.724999999999998,,Not Classified,0.0,,,,,,,,,,,,,,
site,18903,52.1281174793337,-0.818727330765081,10241D30-C481-4BD7-A9C7-A3A021462CF8,384.9095326810299,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,25.858333333333334,,Unknown,0.0,,,,,,,,,,,,,,
site,18904,52.1146194909175,-0.797175885187665,2F820A81-E12C-43B1-BFE3-F8A26BC41B6B,134.1319208120894,Classified Unnumbered,1.0,1.0,0.0,12.0,12.0,Motorway,25.891666666666666,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,18905,52.1057800113337,-0.778737662011665,5CECFD05-93B2-4A11-8079-8E92E54484AF,623.9004036486662,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,26.191666666666666,,Unknown,0.0,,,,,,,,,,,,,,
site,18906,52.0989925039734,-0.765053547014167,41908725-A965-4525-8FDD-5AEA5A61EC33,203.7007894051248,Classified Unnumbered,1.0,1.0,0.0,12.0,12.0,Motorway,24.125,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,18907,52.1504454617272,-0.843525036627239,EF206B36-B3F8-4C61-B8A8-0778AA746F25,81.35113946907575,Not Classified,1.0,1.0,0.0,12.0,12.0,Motorway,25.21666666666667,,Not Classified,0.0,,,,,,,,,,,,,,
site,18908,52.1712990299028,-0.868896344912022,36DCC5E2-545C-43F6-ACE8-CE29E9AEB8BA,178.982992941926,Unknown,1.0,1.0,0.0,11.0,11.0,Motorway,23.60909090909091,,Unknown,0.0,,,,,,,,,,,,,,
site,18909,52.1773545998785,-0.879740685860986,A70EB52A-1F45-46AC-9F04-7B8CA9C1C8D2,129.53674820762188,Unclassified,1.0,1.0,0.0,11.0,11.0,Motorway,24.863636363636363,,Unclassified,0.0,,,,,,,,,,,,,,
site,18910,52.1574441253667,-0.850331311484907,EA2A8C4E-49FA-43EF-A7C9-5497D75979F5,567.3647281466338,Classified Unnumbered,1.0,1.0,1.0,12.0,12.0,Motorway,26.166666666666668,0.17615413604673072,Classified Unnumbered,1.0,17.615413604673073,8.551253061993595,-8.551253061993595,,,,,,,,,,,
site,18911,52.1680308585196,-0.863759208880209,8CC05F29-A196-4BCB-B4DF-A6CCB3B97367,224.57616343452744,Motorway,1.0,1.0,1.0,9.0,9.0,Motorway,21.955555555555556,0.17615413604673072,Motorway,47.0,17.615413604673073,4.340141950882483,-4.340141950882483,,,,,,,,,,,
site,18912,52.150375845441,-0.843760695543524,EF206B36-B3F8-4C61-B8A8-0778AA746F25,64.20328667038636,Not Classified,1.0,1.0,0.0,12.0,12.0,Motorway,25.583333333333332,,Not Classified,0.0,,,,,,,,,,,,,,
site,18913,52.1673229686537,-0.86307539769021,8CC05F29-A196-4BCB-B4DF-A6CCB3B97367,144.48677776448417,Motorway,1.0,1.0,1.0,12.0,12.0,Motorway,24.78333333333333,0.17615413604673072,Motorway,47.0,17.615413604673073,7.167919728660259,-7.167919728660259,,,,,,,,,,,
site,18914,52.1743537637405,-0.874302843701055,2F89C030-E96E-4BEA-9CB1-39CBD5C47DD7,78.77793914324054,Unknown,1.0,1.0,0.0,11.0,11.0,Motorway,25.854545454545452,,Unknown,0.0,,,,,,,,,,,,,,
site,18915,52.1736349892452,-0.873414314367755,2F89C030-E96E-4BEA-9CB1-39CBD5C47DD7,171.86162806900128,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,26.599999999999998,,Unknown,0.0,,,,,,,,,,,,,,
site,18916,52.1609841486248,-0.854699079025722,A3FC0A2A-90D8-45C8-9DB8-B4F183A20858,335.75888681277155,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,23.8,,Unknown,0.0,,,,,,,,,,,,,,
site,18917,52.1822223172343,-0.888672178209704,722B2675-1AA3-4134-97DC-5C860094BD84,237.6720856346045,Unknown,1.0,1.0,0.0,11.0,11.0,Motorway,23.527272727272727,,Unknown,0.0,,,,,,,,,,,,,,
site,18918,52.1772033180846,-0.87990535680791,BD035A11-E23C-4AF3-A358-C7BC27263AEE,133.69368220455968,Unclassified,1.0,1.0,0.0,11.0,11.0,Motorway,22.80909090909091,,Unclassified,0.0,,,,,,,,,,,,,,
site,18919,52.1652809687067,-0.86017399801458,5C69F4AE-75B1-4F0A-A5A8-325968575246,139.00555580143958,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,24.258333333333336,,Unknown,0.0,,,,,,,,,,,,,,
site,18920,52.1796185166143,-0.884290884199043,0DDC3824-D894-4AA2-95BF-5F930ABB84E7,300.9126686324688,Unclassified,1.0,1.0,1.0,10.0,10.0,Motorway,26.109999999999996,,Unclassified,0.0,,,,,,,,,,,,,,
site,18921,52.1797699428969,-0.884140840980339,0DDC3824-D894-4AA2-95BF-5F930ABB84E7,318.9549192291955,Unclassified,1.0,1.0,1.0,10.0,10.0,Motorway,27.0,,Unclassified,0.0,,,,,,,,,,,,,,
site,18922,52.1820798727664,-0.888821988899457,722B2675-1AA3-4134-97DC-5C860094BD84,254.37795274114185,Unknown,1.0,1.0,0.0,4.0,4.0,Motorway,24.175,,Unknown,0.0,,,,,,,,,,,,,,
site,18923,52.1646395928778,-0.858932999841514,5C69F4AE-75B1-4F0A-A5A8-325968575246,94.27903349327693,Unknown,1.0,1.0,0.0,11.0,11.0,Motorway,20.472727272727273,,Unknown,0.0,,,,,,,,,,,,,,
site,18924,52.1573565181946,-0.850567459964962,EA2A8C4E-49FA-43EF-A7C9-5497D75979F5,583.4444015115592,Classified Unnumbered,1.0,1.0,1.0,12.0,12.0,Motorway,26.816666666666666,0.17615413604673072,Classified Unnumbered,1.0,17.615413604673073,9.201253061993594,-9.201253061993594,,,,,,,,,,,
site,18925,52.1711661614557,-0.869104431651567,36DCC5E2-545C-43F6-ACE8-CE29E9AEB8BA,159.59881630661133,Unknown,1.0,1.0,0.0,11.0,11.0,Motorway,27.7,,Unknown,0.0,,,,,,,,,,,,,,
site,18926,52.1543201625267,-0.847152093057573,ABF0BDF6-A147-4816-BE2C-F22AE73B9A0E,344.2605138406516,Classified Unnumbered,1.0,1.0,1.0,12.0,12.0,Motorway,22.625,0.17615413604673072,Classified Unnumbered,2.0,17.615413604673073,5.009586395326927,-5.009586395326927,,,,,,,,,,,
site,18927,52.1472092069951,-0.840831996858544,EF39B1B6-DFF6-4F0D-A9AB-33F250E7C125,145.00009412585894,Motorway,1.0,1.0,0.0,12.0,12.0,Motorway,25.758333333333336,0.18249272095425942,Motorway,2.0,18.24927209542594,7.509061237907396,-7.509061237907396,,,,,,,,,,,
site,18928,52.1610897414869,-0.854462457923708,A3FC0A2A-90D8-45C8-9DB8-B4F183A20858,347.6974862819588,Unknown,1.0,1.0,0.0,12.0,12.0,Motorway,25.34166666666667,,Unknown,0.0,,,,,,,,,,,,,,
site,18929,52.154214298297,-0.847359468021521,ABF0BDF6-A147-4816-BE2C-F22AE73B9A0E,349.459889980414,Classified Unnumbered,1.0,1.0,1.0,12.0,12.0,Motorway,23.53333333333333,0.17615413604673072,Classified Unnumbered,2.0,17.615413604673073,5.917919728660259,-5.917919728660259,,,,,,,,,,,
site,18948,52.1473059275012,-0.840610261425855,EF39B1B6-DFF6-4F0D-A9AB-33F250E7C125,147.05807667552992,Motorway,1.0,1.0,0.0,12.0,12.0,Motorway,25.858333333333334,0.18249272095425942,Motorway,2.0,18.24927209542594,7.609061237907394,-7.609061237907394,,,,,,,,,,,
site,1896,53.5103847205952,-1.49032646484876,A2A039BD-9B72-40BA-BCB4-6A1CEDA7FC8B,102.25641164574328,Classified Unnumbered,1.0,1.0,0.0,96.0,12.0,Motorway,14.121875000000001,0.05340750280875784,Classified Unnumbered,2.0,5.340750280875784,8.781124719124218,-8.781124719124218,,,,,,,,,,,
site,1899,52.5064590727109,-1.82571817031228,CD19CADE-9C1F-4083-A621-EFCBFF6D30E0,43.81268431639256,A Road,1.0,1.0,0.0,26.0,12.0,Motorway,17.823076923076922,0.05097183657278857,A Road,12.0,5.097183657278857,12.725893265798064,-12.725893265798064,,,,,,,,,,,
site,19,53.6426379215492,-1.53434206597794,6E69A6CD-4AC6-411B-BB94-3C23D3186268,201.80645056292795,Classified Unnumbered,1.0,1.0,1.0,95.0,12.0,Motorway,13.332631578947368,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,1901,53.4862050714421,-2.34243138817267,91779E19-885D-4910-B503-34F04E67F7EF,38.22673527447682,Unclassified,1.0,1.0,0.0,36.0,12.0,Motorway,14.425000000000002,,Unclassified,0.0,,,,,,,,,,,,,,
site,1902,52.332563238111,-1.28181305603107,D9126B99-7351-4BF0-9B40-B15E985AF1AB,70.4912801791773,A Road,1.0,1.0,0.0,36.0,12.0,Motorway,18.002777777777776,,A Road,0.0,,,,,,,,,,,,,,
site,1907,53.6303915922612,-1.54020811630353,C84E5EDA-CBF1-40AC-B2D0-B41E966B8375,65.22787630924007,Classified Unnumbered,1.0,1.0,0.0,96.0,12.0,Motorway,11.052083333333334,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,1909,53.7507188455758,-2.6439796162297,DBF2CC23-8B6C-4ED1-B60C-6ADF6B8FCD66,52.16131117511863,Motorway,1.0,1.0,0.0,28.0,12.0,Motorway,11.410714285714286,0.08277004232349874,Motorway,59.0,8.277004232349874,3.133710053364412,-3.133710053364412,,,,,,,,,,,
site,1911,53.9425611641215,-1.37428146579682,27383952-8AA7-4DD1-8899-71B3E3829906,79.80827224138768,Motorway,1.0,1.0,1.0,73.0,12.0,A-road,14.835616438356164,0.1870986974866997,Motorway,2.0,18.70986974866997,3.874253310313806,3.874253310313806,,,,,,,,,,,
site,1912,52.0893138136132,1.11574320953824,98A7087D-85A8-485A-A0F1-F6B7557F45AB,79.37099783037048,A Road,1.0,1.0,0.0,35.0,12.0,A-road,4.597142857142857,0.03683070256886413,A Road,5.0,3.683070256886413,0.9140726002564441,-0.9140726002564441,,,,,,,,,,,
site,19140,52.8197428398829,-2.15334239010474,9D36442F-9206-4FD3-8D2F-8D444C5E0F1A,46.361175392268926,Motorway,1.0,1.0,1.0,5.0,5.0,Motorway,22.279999999999998,0.02086858432036097,Motorway,14.0,2.086858432036097,20.1931415679639,-20.1931415679639,,,,,,,,,,,
site,19142,52.9113310209977,-2.19365252710113,F9A94B8B-BD8D-4887-85AD-EA2B4ACD7C05,590.7612216568489,Not Classified,1.0,1.0,0.0,17.0,12.0,Motorway,22.68823529411765,,Not Classified,0.0,,,,,,,,,,,,,,
site,19143,52.77763156223,-2.11826689897469,437E2336-66C4-4E00-BC51-F5ED97B05785,50.83481129991113,Unclassified,1.0,1.0,0.0,17.0,12.0,Motorway,20.376470588235293,,Unclassified,0.0,,,,,,,,,,,,,,
site,19145,52.8964604953206,-2.18364137062977,C2424DC2-68E8-4D35-B935-6F823A632610,15.79995206977956,Motorway,1.0,1.0,0.0,16.0,12.0,Motorway,22.01875,,Motorway,0.0,,,,,,,,,,,,,,
site,19146,52.9706237681856,-2.22505445050586,5911BEC3-FA7C-4EDC-ABAF-CB2CA278D48A,80.08596229439259,Unknown,1.0,1.0,1.0,5.0,3.0,Motorway,22.660000000000004,,Unknown,0.0,,,,,,,,,,,,,,
site,19149,52.8729624199663,-2.16513409253979,83F60A4E-ABB2-4733-805C-5DDF17790772,54.75027096499495,Unknown,1.0,1.0,0.0,17.0,12.0,Motorway,19.2,,Unknown,0.0,,,,,,,,,,,,,,
site,19151,52.9521538276283,-2.21839448100961,8E342588-4006-45E9-B46D-A559942EB886,96.5016772061184,Unknown,1.0,1.0,0.0,15.0,12.0,Motorway,21.28666666666667,,Unknown,0.0,,,,,,,,,,,,,,
site,19154,52.9750984386752,-2.22614997205332,5CEFEE0A-647F-4A0D-8B56-1B8F938ED7C9,8.09230735281601,Motorway,1.0,1.0,0.0,18.0,12.0,Motorway,15.922222222222224,0.10569028296722911,Motorway,1.0,10.56902829672291,5.353193925499314,-5.353193925499314,,,,,,,,,,,
site,19155,52.9539414852341,-2.21907331548951,8AE09C1E-8BDC-49BD-92B8-558FF9C70A43,134.78952027513364,A Road,1.0,1.0,0.0,17.0,12.0,Motorway,20.435294117647057,0.044322344322344324,A Road,1.0,4.4322344322344325,16.003059685412623,-16.003059685412623,,,,,,,,,,,
site,19157,52.8319073441048,-2.1448358428987,2DDF5BA5-164C-439E-B415-F19BECDEF4D7,268.0459448073085,Motorway,1.0,1.0,0.0,10.0,10.0,Motorway,19.32,,Motorway,0.0,,,,,,,,,,,,,,
site,19159,52.8920039894731,-2.17625022231399,7E5ED3EB-46DD-474A-98C5-6ECD6F3A50EE,56.00895366651221,Motorway,1.0,1.0,1.0,14.0,12.0,Motorway,20.27857142857143,0.04428796442138423,Motorway,20.0,4.428796442138423,15.849774986433005,-15.849774986433005,,,,,,,,,,,
site,19160,52.8281143013384,-2.14442243747699,2B15BE41-F952-4702-8D86-B82283AD07E6,6.805608794675604,Motorway,1.0,1.0,0.0,12.0,12.0,Motorway,9.200000000000001,0.02086858432036097,Motorway,3.0,2.086858432036097,7.113141567963904,-7.113141567963904,,,,,,,,,,,
site,19161,52.7863516937547,-2.13468998752086,ED336EBC-0205-486F-B94B-0FDC608853EB,106.10746378078986,Unclassified,1.0,1.0,1.0,17.0,12.0,Motorway,24.400000000000002,,Unclassified,0.0,,,,,,,,,,,,,,
site,19163,52.9035071255734,-2.190019620501,5BD6F6A5-5B8C-43E3-8D51-E901D4A22454,662.3371416645654,Motorway,1.0,1.0,0.0,12.0,10.0,Motorway,20.491666666666667,,Motorway,0.0,,,,,,,,,,,,,,
site,19167,52.8047387871841,-2.15380853975812,0B22EFE4-E476-49A2-8EFD-E05AD8FCF70E,485.056399281666,Unknown,1.0,1.0,1.0,5.0,5.0,Motorway,20.78,,Unknown,0.0,,,,,,,,,,,,,,
site,19169,52.8002260198271,-2.15383704313912,C43E2AF3-6D0A-47A4-9676-AFB794CBA5A1,400.7304516873125,Not Classified,1.0,1.0,1.0,4.0,4.0,Motorway,19.125,,Not Classified,0.0,,,,,,,,,,,,,,
site,19170,52.9432124194356,-2.21669749281666,79FEA14A-5CD0-48FD-9202-DD14985C2D0E,364.0738502436743,Unclassified,1.0,1.0,0.0,4.0,4.0,Motorway,23.7,,Unclassified,0.0,,,,,,,,,,,,,,
site,19174,52.7759786855595,-2.1170764706225,5548E00F-E525-4E50-A6B9-6A6E5914E2A0,62.75495814513863,Not Classified,1.0,1.0,0.0,14.0,12.0,Motorway,16.79285714285714,,Not Classified,0.0,,,,,,,,,,,,,,
site,19175,52.7943784754227,-2.15024223571678,2C1EAF7A-F8BB-4303-AAD9-5A9BE43153DF,166.88001039376493,A Road,1.0,1.0,1.0,14.0,12.0,Motorway,17.65,,A Road,0.0,,,,,,,,,,,,,,
site,1918,52.0630123817622,1.10769466833316,FFDED96A-6FA6-486C-A397-4D35A13F8004,13.604173520149288,A Road,1.0,1.0,0.0,33.0,12.0,A-road,8.963636363636365,,A Road,0.0,,,,,,,,,,,,,,
site,19184,52.9431230967492,-2.21638454574485,79FEA14A-5CD0-48FD-9202-DD14985C2D0E,345.4182272944844,Unclassified,1.0,1.0,0.0,15.0,12.0,Motorway,18.913333333333334,,Unclassified,0.0,,,,,,,,,,,,,,
site,19186,52.9173252074644,-2.20010408140223,F9A94B8B-BD8D-4887-85AD-EA2B4ACD7C05,212.7931345653135,Not Classified,1.0,1.0,0.0,12.0,12.0,Motorway,18.566666666666666,,Not Classified,0.0,,,,,,,,,,,,,,
site,19191,52.9240639034825,-2.20727498975617,E1F4F044-3E1D-4090-B6D5-AB73FED7EC49,88.4768196576668,Classified Unnumbered,1.0,1.0,0.0,12.0,12.0,Motorway,21.974999999999998,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,19192,52.7715941915472,-2.11466339729331,9E4C27B5-9658-4564-8CF8-76C7BDC2BE2B,29.62856734913214,Unknown,1.0,1.0,0.0,17.0,12.0,Motorway,20.564705882352943,,Unknown,0.0,,,,,,,,,,,,,,
site,19195,52.7976836163262,-2.15258219933214,2BEF49BF-DF6F-480E-8D10-148509915AB7,448.7560644881417,Unknown,1.0,1.0,0.0,14.0,12.0,Motorway,19.807142857142857,,Unknown,0.0,,,,,,,,,,,,,,
site,19196,52.8944514752542,-2.1806451364612,C2424DC2-68E8-4D35-B935-6F823A632610,288.17645239137005,Motorway,1.0,1.0,0.0,13.0,12.0,Motorway,17.523076923076925,,Motorway,0.0,,,,,,,,,,,,,,
site,1920,53.0865689939825,-1.30184325043677,E952D55A-3E7E-43AE-8330-2AD48639DFFB,305.17752119899137,Not Classified,1.0,1.0,0.0,36.0,12.0,Motorway,20.305555555555557,,Not Classified,0.0,,,,,,,,,,,,,,
site,19200,52.913791067057,-2.19550752078259,F9A94B8B-BD8D-4887-85AD-EA2B4ACD7C05,291.2807730899094,Not Classified,1.0,1.0,0.0,14.0,12.0,Motorway,18.657142857142855,,Not Classified,0.0,,,,,,,,,,,,,,
site,19202,52.8836108116696,-2.16804277421486,D144BD34-6244-415F-AF5B-837F66CFB3C6,29.751180645249573,Motorway,1.0,1.0,0.0,17.0,12.0,Motorway,19.447058823529414,0.040386606834656544,Motorway,8.0,4.038660683465654,15.40839814006376,-15.40839814006376,,,,,,,,,,,
site,19203,52.7913440169601,-2.14707310644759,BBBA6778-D26C-4B17-B1A7-6FC86D82E807,111.50832573125646,Unclassified,1.0,1.0,0.0,11.0,10.0,Motorway,17.654545454545453,,Unclassified,0.0,,,,,,,,,,,,,,
site,19206,52.8412617052738,-2.15479922163401,624DDAFF-E9BC-4902-AA43-B814F5E9888D,718.7033567535177,A Road,1.0,1.0,0.0,14.0,12.0,Motorway,18.47142857142857,0.048838640209198585,A Road,3.0,4.883864020919859,13.587564550508713,-13.587564550508713,,,,,,,,,,,
site,19208,52.7759604249364,-2.11735807824159,5548E00F-E525-4E50-A6B9-6A6E5914E2A0,81.26749860989217,Not Classified,1.0,1.0,0.0,12.0,12.0,Motorway,17.708333333333332,,Not Classified,0.0,,,,,,,,,,,,,,
site,19210,52.8550428452117,-2.16127888146584,0C83E222-F161-4C0D-8C83-28387ACEF971,265.4062502986848,Not Classified,1.0,1.0,0.0,17.0,12.0,Motorway,18.811764705882354,,Not Classified,0.0,,,,,,,,,,,,,,
site,19212,52.9750523838551,-2.22673051106104,955D7C4C-8593-4D6C-BB27-965B0E32B2C1,36.220374927828665,Motorway,1.0,1.0,0.0,12.0,9.0,Motorway,22.791666666666668,,Motorway,0.0,,,,,,,,,,,,,,
site,19213,52.7644531553369,-2.10876095979583,C465F147-C902-43FE-8F92-FC2121428538,53.22939503637416,A Road,1.0,1.0,1.0,2.0,2.0,Motorway,21.5,,A Road,0.0,,,,,,,,,,,,,,
site,19216,52.860434087669,-2.16303671191918,0C83E222-F161-4C0D-8C83-28387ACEF971,743.1927776437626,Not Classified,1.0,1.0,0.0,14.0,12.0,Motorway,18.650000000000002,,Not Classified,0.0,,,,,,,,,,,,,,
site,19217,52.8746984013508,-2.16439783103349,5E10546B-F985-458D-A940-70D9999B8CF5,18.35801344540681,Unknown,1.0,1.0,0.0,15.0,12.0,Motorway,22.98,,Unknown,0.0,,,,,,,,,,,,,,
site,19219,52.8479079688028,-2.15926263750968,406F96D0-C992-4459-A2AB-AD315B153BB5,325.09950676686225,Motorway,1.0,1.0,0.0,17.0,12.0,Motorway,19.83529411764706,0.04378222494101197,Motorway,48.0,4.378222494101197,15.457071623545861,-15.457071623545861,,,,,,,,,,,
site,1922,52.5962519734734,-2.01560007046365,56B3A752-53D5-4FD5-BC45-67F9010C8EA4,88.68901077773448,Unclassified,1.0,1.0,0.0,3.0,3.0,Motorway,32.833333333333336,0.1855611139305767,Unclassified,3.0,18.55611139305767,14.277221940275666,-14.277221940275666,,,,,,,,,,,
site,19221,52.9173706567091,-2.19980685022085,F9A94B8B-BD8D-4887-85AD-EA2B4ACD7C05,202.49458987848388,Not Classified,1.0,1.0,0.0,3.0,3.0,Motorway,19.666666666666668,,Not Classified,0.0,,,,,,,,,,,,,,
site,19224,52.7806304958234,-2.12175910173455,0C102743-A176-44FC-8A39-0C1F229CEB3C,75.92838260187605,Unclassified,1.0,1.0,0.0,16.0,12.0,Motorway,17.34375,,Unclassified,0.0,,,,,,,,,,,,,,
site,1923,53.5643576533495,-1.53856762508914,30D86F01-58DF-4AC9-804E-3DD572379CD5,198.3934796929089,Unclassified,1.0,1.0,0.0,83.0,12.0,Motorway,11.66024096385542,,Unclassified,0.0,,,,,,,,,,,,,,
site,19230,52.8233532533577,-2.14893282205701,F050FAED-185E-42F8-AF8B-3D3E56D982CF,180.8945475688394,Motorway,1.0,1.0,1.0,12.0,10.0,Motorway,17.633333333333333,,Motorway,0.0,,,,,,,,,,,,,,
site,19232,52.8657709890197,-2.16506214009907,999DDA7E-2DAB-4907-9870-C2D3B00A3041,606.8740617362986,Unknown,1.0,1.0,1.0,17.0,12.0,Motorway,19.08235294117647,,Unknown,0.0,,,,,,,,,,,,,,
site,19236,52.8920583906023,-2.17593831213818,7E5ED3EB-46DD-474A-98C5-6ECD6F3A50EE,59.0337714332957,Motorway,1.0,1.0,1.0,17.0,12.0,Motorway,19.947058823529414,0.04428796442138423,Motorway,20.0,4.428796442138423,15.51826238139099,-15.51826238139099,,,,,,,,,,,
site,19238,52.7806757505526,-2.12146271579793,0C102743-A176-44FC-8A39-0C1F229CEB3C,69.60804616897069,Unclassified,1.0,1.0,0.0,1.0,1.0,Motorway,19.3,,Unclassified,0.0,,,,,,,,,,,,,,
site,19241,52.9404183593721,-2.21579065842221,79FEA14A-5CD0-48FD-9202-DD14985C2D0E,116.58647531407024,Unclassified,1.0,1.0,0.0,4.0,4.0,Motorway,21.3,,Unclassified,0.0,,,,,,,,,,,,,,
site,19242,52.8199674408875,-2.15344705669412,9D36442F-9206-4FD3-8D2F-8D444C5E0F1A,65.25337322383909,Motorway,1.0,1.0,1.0,15.0,12.0,Motorway,17.56,0.02086858432036097,Motorway,14.0,2.086858432036097,15.473141567963902,-15.473141567963902,,,,,,,,,,,
site,19243,52.7825869840762,-2.12483363850256,570FD630-9BC3-45C2-8E9B-BEDD1EACB0D1,91.56921965173458,Unclassified,1.0,1.0,0.0,17.0,12.0,Motorway,19.670588235294115,,Unclassified,0.0,,,,,,,,,,,,,,
site,19247,52.9689732656185,-2.22316974927996,0D0142DF-E5EB-4D5C-B17E-62B79A441B10,104.54816811943007,A Road,1.0,1.0,0.0,15.0,12.0,Motorway,19.44,,A Road,0.0,,,,,,,,,,,,,,
site,19248,52.8859820387023,-2.16943408115065,986861EC-BA0A-4CB3-8890-06AE227B031B,113.34270717158375,Unknown,1.0,1.0,1.0,17.0,12.0,Motorway,20.5,,Unknown,0.0,,,,,,,,,,,,,,
site,19250,52.842886246615,-2.15673509496257,82A6641F-AB0F-420B-A353-395D40FDC6A4,686.6074062214244,Classified Unnumbered,1.0,1.0,0.0,17.0,12.0,Motorway,19.01764705882353,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
site,19251,52.8380227816449,-2.14993332396347,73E93F4E-2583-48FB-8ADE-F031855C4A51,383.3161141558948,Unknown,1.0,1.0,0.0,5.0,5.0,Motorway,24.8,,Unknown,0.0,,,,,,,,,,,,,,
site,19254,52.7875246613785,-2.13869718345614,33F9ED3D-2C1F-49BF-9212-503ECDB2A5DE,146.67645547656738,Unclassified,1.0,1.0,0.0,17.0,12.0,Motorway,18.88235294117647,,Unclassified,0.0,,,,,,,,,,,,,,
site,19255,52.7842735122616,-2.12808557774471,9BE1B89B-CEB4-4457-A7AC-EC48883EF915,68.80154977141011,Unknown,1.0,1.0,0.0,17.0,12.0,Motorway,19.81764705882353,,Unknown,0.0,,,,,,,,,,,,,,
site,19256,52.7623971144351,-2.10596975813529,6FCF184B-2533-437E-BFD4-7890FA97BCD3,17.984901653161906,Motorway,1.0,1.0,0.0,7.0,7.0,Motorway,16.985714285714288,,Motorway,0.0,,,,,,,,,,,,,,
site,1926,52.4882633493738,-1.71418856181049,6E113660-7758-4454-BAA8-F76AE67D1F7C,47.86959849393107,Unknown,1.0,1.0,1.0,36.0,12.0,Motorway,19.144444444444442,,Unknown,0.0,,,,,,,,,,,,,,
site,19262,52.7967400090521,-2.1523564167515,2BEF49BF-DF6F-480E-8D10-148509915AB7,433.11203842178975,Unknown,1.0,1.0,0.0,16.0,12.0,Motorway,19.25,,Unknown,0.0,,,,,,,,,,,,,,
site,19263,52.8453925311163,-2.15806559079602,82A6641F-AB0F-420B-A353-395D40FDC6A4,537.3039027707583,Classified Unnumbered,1.0,1.0,0.0,17.0,12.0,Motorway,20.66470588235294,,Classified Unnumbered,0.0,,,,,,,,,,,,,,
