site_id,monthname,mean_hgv_pct,mean_adt24,n_site_years,n_records,road_prefix,road_type
14817,Jun,18.7,66948.0,3,3,M62/,Motorway
14817,Jul,19.0,68060.33333333333,3,3,M62/,Motorway
14817,Aug,17.633333333333333,68904.0,3,3,M62/,Motorway
14817,Sep,18.599999999999998,68920.0,3,3,M62/,Motorway
14817,Oct,18.9,66865.5,2,2,M62/,Motorway
14817,Nov,19.45,65283.5,2,2,M62/,Motorway
14817,Dec,14.933333333333332,56744.333333333336,3,3,M62/,Motorway
14818,Jan,27.95,3498.0,2,2,M62/,Motorway
14818,Feb,29.53333333333333,3517.6666666666665,3,3,M62/,Motorway
14818,Mar,30.566666666666666,3630.0,3,3,M62/,Motorway
14818,Apr,27.733333333333334,3752.0,3,3,M62/,Motorway
14818,May,27.433333333333334,3854.3333333333335,3,3,M62/,Motorway
14818,Jun,26.666666666666668,4056.6666666666665,3,3,M62/,Motorway
14818,Jul,26.900000000000002,4187.0,3,3,M62/,Motorway
14818,Aug,24.900000000000002,4333.0,3,3,M62/,Motorway
14818,Sep,26.0,4284.0,3,3,M62/,Motorway
14818,Oct,27.566666666666666,4188.666666666667,3,3,M62/,Motorway
14818,Nov,28.366666666666664,4014.3333333333335,3,3,M62/,Motorway
14818,Dec,25.733333333333334,3558.6666666666665,3,3,M62/,Motorway
14819,Jan,25.85,19866.5,2,2,A1M/,A-road
14819,Feb,25.75,22379.0,2,2,A1M/,A-road
14819,Mar,24.75,23644.5,2,2,A1M/,A-road
14819,Apr,22.3,23407.0,1,1,A1M/,A-road
14819,May,18.9,27535.0,1,1,A1M/,A-road
14819,Jun,18.3,32411.0,1,1,A1M/,A-road
14819,Jul,17.1,32409.0,1,1,A1M/,A-road
14819,Aug,17.0,35301.0,1,1,A1M/,A-road
14819,Sep,18.05,32052.5,2,2,A1M/,A-road
14819,Oct,19.4,30346.5,2,2,A1M/,A-road
14819,Nov,20.65,29006.5,2,2,A1M/,A-road
14819,Dec,19.2,26118.0,2,2,A1M/,A-road
14820,Jan,24.03333333333333,20492.333333333332,3,3,A1M/,A-road
14820,Feb,23.633333333333336,22823.333333333332,3,3,A1M/,A-road
14820,Mar,23.099999999999998,23902.0,3,3,A1M/,A-road
14820,Apr,20.65,26128.0,2,2,A1M/,A-road
14820,May,19.6,28591.0,2,2,A1M/,A-road
14820,Jun,19.35,30577.0,2,2,A1M/,A-road
14820,Jul,18.85,31634.5,2,2,A1M/,A-road
14820,Aug,17.95,33176.0,2,2,A1M/,A-road
14820,Sep,19.566666666666666,31304.333333333332,3,3,A1M/,A-road
14820,Oct,19.833333333333332,30353.666666666668,3,3,A1M/,A-road
14820,Nov,20.533333333333335,28051.0,3,3,A1M/,A-road
14820,Dec,18.599999999999998,25980.333333333332,3,3,A1M/,A-road
14821,Jan,17.2,59867.0,1,1,M62/,Motorway
14821,Feb,18.0,64752.5,2,2,M62/,Motorway
14821,Mar,18.05,65511.5,2,2,M62/,Motorway
14821,Apr,16.9,66211.0,2,2,M62/,Motorway
14821,May,17.6,65843.5,2,2,M62/,Motorway
14821,Jun,17.2,68214.0,2,2,M62/,Motorway
14821,Jul,17.7,69578.0,2,2,M62/,Motorway
14821,Aug,16.8,73114.0,1,1,M62/,Motorway
14821,Sep,16.3,71973.0,1,1,M62/,Motorway
14821,Oct,17.0,72345.0,1,1,M62/,Motorway
14821,Nov,17.6,68248.0,1,1,M62/,Motorway
14822,Jan,34.53333333333333,6288.0,3,3,M1/3,Motorway
14822,Feb,33.73333333333333,6908.0,3,3,M1/3,Motorway
14822,Mar,32.93333333333333,7124.333333333333,3,3,M1/3,Motorway
14822,Apr,31.950000000000003,7234.0,2,2,M1/3,Motorway
14822,May,30.299999999999997,7370.5,2,2,M1/3,Motorway
14822,Jun,29.75,7905.5,2,2,M1/3,Motorway
14822,Jul,29.700000000000003,8173.5,2,2,M1/3,Motorway
14822,Aug,27.25,8660.0,2,2,M1/3,Motorway
14822,Sep,29.099999999999998,8617.0,3,3,M1/3,Motorway
14822,Oct,31.266666666666666,8854.666666666666,3,3,M1/3,Motorway
14822,Nov,30.166666666666668,8097.0,3,3,M1/3,Motorway
14822,Dec,27.933333333333334,7271.0,3,3,M1/3,Motorway
14823,Jan,36.05,5734.5,2,2,M1/3,Motorway
14823,Feb,36.15,6688.5,2,2,M1/3,Motorway
14823,Mar,35.0,6985.0,2,2,M1/3,Motorway
14823,Apr,34.8,6802.0,1,1,M1/3,Motorway
14823,May,31.3,7102.0,1,1,M1/3,Motorway
14823,Jun,31.1,8304.0,1,1,M1/3,Motorway
14823,Jul,29.5,8101.0,1,1,M1/3,Motorway
14823,Aug,26.6,8844.0,1,1,M1/3,Motorway
14823,Sep,29.5,8418.5,2,2,M1/3,Motorway
14823,Oct,30.5,8370.5,2,2,M1/3,Motorway
14823,Nov,32.5,8340.0,2,2,M1/3,Motorway
14823,Dec,29.2,7175.5,2,2,M1/3,Motorway
14824,Jan,29.1,25340.0,2,2,M1/3,Motorway
14824,Feb,29.0,29048.0,2,2,M1/3,Motorway
14824,Mar,28.1,30367.5,2,2,M1/3,Motorway
14824,Apr,28.0,29269.0,1,1,M1/3,Motorway
14824,May,25.4,31262.0,1,1,M1/3,Motorway
14824,Jun,24.5,35348.0,1,1,M1/3,Motorway
14824,Jul,23.5,36172.0,1,1,M1/3,Motorway
14824,Aug,20.7,39907.0,1,1,M1/3,Motorway
14824,Sep,22.6,37284.5,2,2,M1/3,Motorway
14824,Oct,23.6,36392.5,2,2,M1/3,Motorway
14824,Nov,24.45,34927.5,2,2,M1/3,Motorway
14824,Dec,21.3,33944.5,2,2,M1/3,Motorway
14825,Jan,26.333333333333332,27360.666666666668,3,3,M1/3,Motorway
14825,Feb,25.766666666666666,30511.0,3,3,M1/3,Motorway
14825,Mar,25.099999999999998,31369.666666666668,3,3,M1/3,Motorway
14825,Apr,23.3,32929.0,2,2,M1/3,Motorway
14825,May,22.35,34107.5,2,2,M1/3,Motorway
14825,Jun,21.95,36361.0,2,2,M1/3,Motorway
14825,Jul,21.85,37173.0,2,2,M1/3,Motorway
14825,Aug,19.8,39268.5,2,2,M1/3,Motorway
14825,Sep,21.366666666666664,38621.666666666664,3,3,M1/3,Motorway
14825,Oct,22.933333333333334,37116.333333333336,3,3,M1/3,Motorway
14825,Nov,23.3,35375.333333333336,3,3,M1/3,Motorway
14825,Dec,20.3,34538.666666666664,3,3,M1/3,Motorway
14826,Jan,50.9,5364.0,1,1,9966,Other
14826,Feb,50.8,5619.0,1,1,9966,Other
14826,Mar,49.8,5708.0,1,1,9966,Other
14826,Apr,41.1,4913.0,1,1,9966,Other
14826,Jun,41.2,7196.0,1,1,9966,Other
14826,Jul,41.2,6055.0,1,1,9966,Other
14826,Aug,44.15,5147.0,2,2,9966,Other
14826,Sep,52.0,5371.0,1,1,9966,Other
14826,Oct,53.0,5732.0,1,1,9966,Other
14826,Nov,47.6,5413.0,1,1,9966,Other
14826,Dec,45.8,4737.0,1,1,9966,Other
1485,Jan,21.8,55437.0,1,1,M42/,Motorway
1485,Feb,22.5,61394.0,1,1,M42/,Motorway
1485,Mar,23.8,59123.0,1,1,M42/,Motorway
1485,Apr,28.3,56436.0,1,1,M42/,Motorway
1485,Sep,24.7,66351.0,1,1,M42/,Motorway
1485,Oct,23.8,62533.0,1,1,M42/,Motorway
1485,Nov,23.9,58942.0,1,1,M42/,Motorway
1485,Dec,21.9,55947.0,1,1,M42/,Motorway
1486,Jan,24.25,30544.5,6,6,A1M/,A-road
1486,Feb,25.057142857142857,31700.714285714286,7,7,A1M/,A-road
1486,Mar,25.45714285714286,32345.14285714286,7,7,A1M/,A-road
1486,Apr,22.557142857142857,34397.71428571428,7,7,A1M/,A-road
1486,May,23.071428571428573,35442.57142857143,7,7,A1M/,A-road
1486,Jun,22.271428571428572,37017.0,7,7,A1M/,A-road
1486,Jul,22.62857142857143,37514.42857142857,7,7,A1M/,A-road
1486,Aug,20.97142857142857,38971.0,7,7,A1M/,A-road
1486,Sep,22.157142857142855,37350.0,7,7,A1M/,A-road
1486,Oct,23.114285714285717,36468.142857142855,7,7,A1M/,A-road
1486,Nov,23.571428571428573,35043.857142857145,7,7,A1M/,A-road
1486,Dec,21.25,31496.333333333332,6,6,A1M/,A-road
1489,Jan,23.575,11400.125,8,8,A168,A-road
1489,Feb,22.925,12774.5,8,8,A168,A-road
1489,Mar,23.0625,13067.625,8,8,A168,A-road
1489,Apr,20.885714285714283,13929.285714285714,7,7,A168,A-road
1489,May,21.014285714285712,14123.42857142857,7,7,A168,A-road
1489,Jun,21.05,13779.0,8,8,A168,A-road
1489,Jul,21.15,14386.0,8,8,A168,A-road
1489,Aug,19.1625,14989.125,8,8,A168,A-road
1489,Sep,20.925,14094.125,8,8,A168,A-road
1489,Oct,21.45,13839.375,8,8,A168,A-road
1489,Nov,23.0375,13041.25,8,8,A168,A-road
1489,Dec,19.9375,12164.5,8,8,A168,A-road
1492,Jan,21.233333333333334,52336.0,3,3,M1/2,Motorway
1492,Feb,20.5,56718.666666666664,3,3,M1/2,Motorway
1492,Mar,20.099999999999998,58605.0,3,3,M1/2,Motorway
1492,Apr,17.666666666666668,62569.0,3,3,M1/2,Motorway
1492,May,17.433333333333334,64236.333333333336,3,3,M1/2,Motorway
1492,Jun,17.566666666666666,66462.0,3,3,M1/2,Motorway
1492,Jul,17.166666666666668,67433.0,3,3,M1/2,Motorway
1492,Aug,15.866666666666667,68487.33333333333,3,3,M1/2,Motorway
1492,Sep,17.3,68101.33333333333,3,3,M1/2,Motorway
1492,Oct,17.933333333333334,67513.66666666667,3,3,M1/2,Motorway
1492,Nov,19.0,64772.0,3,3,M1/2,Motorway
1492,Dec,16.966666666666665,62249.666666666664,3,3,M1/2,Motorway
1493,Jan,23.2,62291.333333333336,3,3,M6/5,Motorway
1493,Feb,22.833333333333332,67791.33333333333,3,3,M6/5,Motorway
1493,Mar,22.333333333333332,70002.66666666667,3,3,M6/5,Motorway
1493,Apr,21.2,71061.0,2,2,M6/5,Motorway
1493,May,20.65,72671.5,2,2,M6/5,Motorway
1493,Jun,20.75,74767.5,2,2,M6/5,Motorway
1493,Jul,20.4,75347.0,2,2,M6/5,Motorway
1493,Aug,19.6,75228.5,2,2,M6/5,Motorway
1493,Sep,20.533333333333335,75886.0,3,3,M6/5,Motorway
1493,Oct,21.400000000000002,75304.0,3,3,M6/5,Motorway
1493,Nov,20.833333333333332,73280.33333333333,3,3,M6/5,Motorway
1493,Dec,18.599999999999998,67764.33333333333,3,3,M6/5,Motorway
1494,Jan,12.1,5304.0,1,1,M1/5,Motorway
1494,Feb,13.9,2817.0,1,1,M1/5,Motorway
1495,Jan,17.8,55379.333333333336,3,3,M6/7,Motorway
1495,Feb,17.6,62316.0,3,3,M6/7,Motorway
1495,Mar,17.333333333333332,64806.333333333336,3,3,M6/7,Motorway
1495,Apr,14.533333333333333,71700.66666666667,3,3,M6/7,Motorway
1495,May,14.5,74577.0,3,3,M6/7,Motorway
1495,Jun,14.4,79142.66666666667,3,3,M6/7,Motorway
1495,Jul,14.766666666666666,78614.0,3,3,M6/7,Motorway
1495,Aug,13.466666666666667,82783.66666666667,3,3,M6/7,Motorway
1495,Sep,14.233333333333334,79452.66666666667,3,3,M6/7,Motorway
1495,Oct,14.700000000000001,78608.0,3,3,M6/7,Motorway
1495,Nov,15.366666666666667,73570.0,3,3,M6/7,Motorway
1495,Dec,13.966666666666667,64732.0,3,3,M6/7,Motorway
1498,Jan,11.4,25934.666666666668,3,3,M65/,Motorway
1498,Feb,11.666666666666666,29085.666666666668,3,3,M65/,Motorway
1498,Mar,10.799999999999999,28878.666666666668,3,3,M65/,Motorway
1498,Apr,10.4,31014.0,3,3,M65/,Motorway
1498,May,10.299999999999999,31210.333333333332,3,3,M65/,Motorway
1498,Jun,10.366666666666667,32035.333333333332,3,3,M65/,Motorway
1498,Jul,10.6,32418.333333333332,3,3,M65/,Motorway
1498,Aug,10.200000000000001,32391.666666666668,3,3,M65/,Motorway
1498,Sep,10.233333333333334,32621.666666666668,3,3,M65/,Motorway
1498,Oct,10.533333333333333,33094.333333333336,3,3,M65/,Motorway
1498,Nov,10.533333333333333,32093.0,3,3,M65/,Motorway
1498,Dec,9.466666666666667,28051.333333333332,3,3,M65/,Motorway
1499,Jan,20.46666666666667,23820.0,3,3,A42/,A-road
1499,Feb,19.7,27392.0,3,3,A42/,A-road
1499,Mar,19.7,28298.666666666668,3,3,A42/,A-road
1499,Apr,17.400000000000002,29467.0,3,3,A42/,A-road
1499,May,17.033333333333335,30536.0,3,3,A42/,A-road
1499,Jun,16.366666666666667,32920.0,3,3,A42/,A-road
1499,Jul,17.166666666666668,33109.0,3,3,A42/,A-road
1499,Aug,15.666666666666666,34201.333333333336,3,3,A42/,A-road
1499,Sep,16.599999999999998,33655.333333333336,3,3,A42/,A-road
1499,Oct,17.599999999999998,33776.666666666664,3,3,A42/,A-road
1499,Nov,17.566666666666666,32327.666666666668,3,3,A42/,A-road
1499,Dec,15.933333333333332,27671.0,3,3,A42/,A-road
15,Jan,23.066666666666666,55418.333333333336,3,3,M6/6,Motorway
15,Feb,18.75,71232.5,2,2,M6/6,Motorway
15,Mar,19.15,71016.0,2,2,M6/6,Motorway
15,Apr,17.2,74389.5,2,2,M6/6,Motorway
15,May,17.9,75722.0,2,2,M6/6,Motorway
15,Jun,16.45,77804.0,2,2,M6/6,Motorway
15,Jul,14.1,75010.5,2,2,M6/6,Motorway
15,Aug,17.0,76944.0,2,2,M6/6,Motorway
15,Sep,18.65,75738.0,2,2,M6/6,Motorway
15,Oct,18.9,75026.0,2,2,M6/6,Motorway
15,Nov,19.7,71190.5,2,2,M6/6,Motorway
15,Dec,18.049999999999997,63695.0,2,2,M6/6,Motorway
1500,Jan,14.233333333333334,35576.333333333336,3,3,M62/,Motorway
1500,Feb,14.300000000000002,39617.666666666664,3,3,M62/,Motorway
1500,Mar,14.066666666666665,40783.666666666664,3,3,M62/,Motorway
1500,Apr,12.700000000000001,41250.333333333336,3,3,M62/,Motorway
1500,May,12.066666666666668,42564.666666666664,3,3,M62/,Motorway
1500,Jun,12.433333333333332,44057.0,3,3,M62/,Motorway
1500,Jul,12.633333333333333,44349.0,3,3,M62/,Motorway
1500,Aug,11.933333333333332,43929.333333333336,3,3,M62/,Motorway
1500,Sep,12.200000000000001,44839.0,3,3,M62/,Motorway
1500,Oct,12.633333333333333,45620.666666666664,3,3,M62/,Motorway
1500,Nov,12.433333333333332,44523.666666666664,3,3,M62/,Motorway
1500,Dec,11.5,38802.666666666664,3,3,M62/,Motorway
1509,Jan,11.966666666666667,27300.666666666668,3,3,M56/,Motorway
1509,Feb,12.200000000000001,29576.666666666668,3,3,M56/,Motorway
1509,Mar,11.700000000000001,30799.333333333332,3,3,M56/,Motorway
1509,Apr,10.200000000000001,33254.666666666664,3,3,M56/,Motorway
1509,May,9.933333333333332,34412.666666666664,3,3,M56/,Motorway
1509,Jun,9.9,37228.333333333336,3,3,M56/,Motorway
1509,Jul,10.166666666666666,37355.0,3,3,M56/,Motorway
1509,Aug,9.6,37846.0,3,3,M56/,Motorway
1509,Sep,9.850000000000001,38405.0,2,2,M56/,Motorway
1509,Oct,9.95,36961.0,2,2,M56/,Motorway
1509,Nov,10.35,36285.0,2,2,M56/,Motorway
1509,Dec,9.35,31888.0,2,2,M56/,Motorway
1510,Jan,3.2,5674.0,1,1,M56/,Motorway
1510,Feb,3.7,8091.0,1,1,M56/,Motorway
1510,Mar,4.2,8758.0,1,1,M56/,Motorway
1510,Jun,4.4,8211.0,1,1,M56/,Motorway
1510,Jul,4.2,8134.0,1,1,M56/,Motorway
1510,Aug,3.8,8100.0,1,1,M56/,Motorway
1510,Sep,4.0,8717.0,1,1,M56/,Motorway
1510,Oct,3.6,8924.0,1,1,M56/,Motorway
1510,Nov,3.7,9020.0,1,1,M56/,Motorway
1510,Dec,3.5,7744.0,1,1,M56/,Motorway
1511,Jan,23.15,36259.0,2,2,M6/6,Motorway
1511,Feb,22.15,39794.0,2,2,M6/6,Motorway
1511,Mar,26.0,36122.333333333336,3,3,M6/6,Motorway
1511,Apr,22.599999999999998,39335.666666666664,3,3,M6/6,Motorway
1511,May,21.900000000000002,41012.333333333336,3,3,M6/6,Motorway
1511,Jun,20.566666666666666,44316.666666666664,3,3,M6/6,Motorway
1511,Jul,21.3,43256.0,2,2,M6/6,Motorway
1511,Aug,19.35,43998.0,2,2,M6/6,Motorway
1511,Sep,22.1,42557.5,2,2,M6/6,Motorway
1511,Oct,23.5,44509.0,3,3,M6/6,Motorway
1511,Nov,23.55,39802.0,2,2,M6/6,Motorway
1511,Dec,21.3,36374.5,2,2,M6/6,Motorway
1512,Jan,23.5875,52765.625,8,8,M62/,Motorway
1512,Feb,20.614285714285717,57460.42857142857,7,7,M62/,Motorway
1512,Mar,21.3,56470.142857142855,7,7,M62/,Motorway
1512,Apr,21.957142857142856,53341.0,7,7,M62/,Motorway
1512,May,25.0,55922.71428571428,7,7,M62/,Motorway
1512,Jun,23.625,58233.25,8,8,M62/,Motorway
1512,Jul,24.585714285714285,61228.57142857143,7,7,M62/,Motorway
1512,Aug,21.033333333333335,62886.0,6,6,M62/,Motorway
1512,Sep,23.7875,61100.625,8,8,M62/,Motorway
1512,Oct,22.725,59188.0,8,8,M62/,Motorway
1512,Nov,26.2375,58604.375,8,8,M62/,Motorway
1512,Dec,25.1125,54315.625,8,8,M62/,Motorway
1516,Jan,9.133333333333333,6332.0,3,3,M1/4,Motorway
1516,Feb,9.133333333333333,6885.0,3,3,M1/4,Motorway
1516,Mar,9.033333333333333,7224.333333333333,3,3,M1/4,Motorway
1516,Apr,8.6,7154.0,3,3,M1/4,Motorway
1516,May,8.6,7410.0,3,3,M1/4,Motorway
1516,Jun,8.666666666666666,7748.333333333333,3,3,M1/4,Motorway
1516,Jul,8.700000000000001,7838.333333333333,3,3,M1/4,Motorway
1516,Aug,8.799999999999999,7512.0,3,3,M1/4,Motorway
1516,Sep,8.6,7995.666666666667,3,3,M1/4,Motorway
1516,Oct,8.666666666666666,8144.666666666667,3,3,M1/4,Motorway
1516,Nov,8.366666666666667,7893.0,3,3,M1/4,Motorway
1516,Dec,7.599999999999999,6802.333333333333,3,3,M1/4,Motorway
1517,Jan,18.3625,53840.125,8,8,M62/,Motorway
1517,Feb,18.4875,58020.875,8,8,M62/,Motorway
1517,Mar,18.185714285714287,58419.71428571428,7,7,M62/,Motorway
1517,Apr,18.966666666666665,54061.666666666664,6,6,M62/,Motorway
1517,May,19.0,56173.0,6,6,M62/,Motorway
1517,Jun,18.314285714285713,58988.0,7,7,M62/,Motorway
1517,Jul,17.95714285714286,61189.28571428572,7,7,M62/,Motorway
1517,Aug,17.257142857142856,62016.0,7,7,M62/,Motorway
1517,Sep,18.15,61805.375,8,8,M62/,Motorway
1517,Oct,17.825,61065.25,8,8,M62/,Motorway
1517,Nov,18.9125,59199.5,8,8,M62/,Motorway
1517,Dec,16.9625,54539.625,8,8,M62/,Motorway
1518,Jan,21.933333333333334,47241.666666666664,3,3,M1/4,Motorway
1518,Feb,21.5,52868.0,3,3,M1/4,Motorway
1518,Mar,20.96666666666667,54286.333333333336,3,3,M1/4,Motorway
1518,Apr,19.2,56727.5,2,2,M1/4,Motorway
1518,May,18.4,58436.0,2,2,M1/4,Motorway
1518,Jun,18.1,61670.5,2,2,M1/4,Motorway
1518,Jul,17.95,63695.5,2,2,M1/4,Motorway
1518,Aug,16.65,65929.5,2,2,M1/4,Motorway
1518,Sep,17.95,64726.5,2,2,M1/4,Motorway
1518,Oct,18.55,63059.0,2,2,M1/4,Motorway
1518,Nov,18.799999999999997,61146.5,2,2,M1/4,Motorway
1518,Dec,16.85,55272.0,2,2,M1/4,Motorway
1519,Jan,20.55,5104.0,2,2,M6/5,Motorway
1519,Feb,20.15,5682.0,2,2,M6/5,Motorway
1519,Mar,19.95,5982.0,2,2,M6/5,Motorway
1519,Apr,17.950000000000003,6228.5,2,2,M6/5,Motorway
1519,May,16.95,6326.5,2,2,M6/5,Motorway
1519,Jun,17.4,6978.5,2,2,M6/5,Motorway
1519,Jul,18.3,7357.0,2,2,M6/5,Motorway
1519,Aug,16.85,6978.5,2,2,M6/5,Motorway
1519,Sep,16.95,6992.5,2,2,M6/5,Motorway
1519,Oct,16.6,7008.0,2,2,M6/5,Motorway
1519,Nov,18.15,7794.0,2,2,M6/5,Motorway
1519,Dec,15.85,6232.5,2,2,M6/5,Motorway
1520,Jan,14.925,24439.5,8,8,M62/,Motorway
1520,Feb,14.975,26094.875,8,8,M62/,Motorway
1520,Mar,15.5375,25682.25,8,8,M62/,Motorway
1520,Apr,15.285714285714286,24207.714285714286,7,7,M62/,Motorway
1520,May,15.171428571428573,25349.0,7,7,M62/,Motorway
1520,Jun,14.985714285714286,26527.85714285714,7,7,M62/,Motorway
1520,Jul,15.228571428571428,27614.285714285714,7,7,M62/,Motorway
1520,Aug,15.671428571428569,27772.14285714286,7,7,M62/,Motorway
1520,Sep,16.0375,27289.0,8,8,M62/,Motorway
1520,Oct,15.8375,27683.375,8,8,M62/,Motorway
1520,Nov,15.625,26823.0,8,8,M62/,Motorway
1520,Dec,13.5,24911.375,8,8,M62/,Motorway
1523,Jan,18.900000000000002,31327.833333333332,6,6,M1/5,Motorway
1523,Feb,18.583333333333332,34221.833333333336,6,6,M1/5,Motorway
1523,Mar,19.05,33523.833333333336,6,6,M1/5,Motorway
1523,Apr,19.64,31328.8,5,5,M1/5,Motorway
1523,May,21.25,31569.75,4,4,M1/5,Motorway
1523,Jun,19.175,35700.0,4,4,M1/5,Motorway
1523,Jul,16.825,37859.0,4,4,M1/5,Motorway
1523,Aug,14.683333333333332,40723.666666666664,6,6,M1/5,Motorway
1523,Sep,16.033333333333335,38486.5,6,6,M1/5,Motorway
1523,Oct,16.016666666666666,37591.5,6,6,M1/5,Motorway
1523,Nov,17.683333333333334,35957.833333333336,6,6,M1/5,Motorway
1523,Dec,15.383333333333333,33181.166666666664,6,6,M1/5,Motorway
1528,Jan,20.1125,57024.75,8,8,M62/,Motorway
1528,Feb,20.025,61513.125,8,8,M62/,Motorway
1528,Mar,20.9875,60561.75,8,8,M62/,Motorway
1528,Apr,21.12857142857143,57634.57142857143,7,7,M62/,Motorway
1528,May,20.085714285714285,59318.28571428572,7,7,M62/,Motorway
1528,Jun,19.585714285714285,63076.42857142857,7,7,M62/,Motorway
1528,Jul,19.585714285714285,65506.857142857145,7,7,M62/,Motorway
1528,Aug,18.67142857142857,66623.57142857143,7,7,M62/,Motorway
1528,Sep,18.35,65545.25,8,8,M62/,Motorway
1528,Oct,18.45,65423.25,8,8,M62/,Motorway
1528,Nov,20.5125,63118.75,8,8,M62/,Motorway
1528,Dec,17.7125,57497.25,8,8,M62/,Motorway
153,Jan,25.62857142857143,32031.285714285714,7,7,A1M/,A-road
153,Feb,24.849999999999998,35295.333333333336,6,6,A1M/,A-road
153,Mar,25.21666666666667,36360.666666666664,6,6,A1M/,A-road
153,Apr,22.366666666666664,40102.5,6,6,A1M/,A-road
153,May,22.150000000000002,41258.833333333336,6,6,A1M/,A-road
153,Jun,21.642857142857142,42565.42857142857,7,7,A1M/,A-road
153,Jul,21.74285714285714,43631.0,7,7,A1M/,A-road
153,Aug,20.05,45042.125,8,8,A1M/,A-road
153,Sep,21.775,42475.625,8,8,A1M/,A-road
153,Oct,22.7875,40887.5,8,8,A1M/,A-road
153,Nov,24.625,38256.125,8,8,A1M/,A-road
153,Dec,20.9,35687.5,8,8,A1M/,A-road
1531,Jan,22.849999999999998,18573.5,8,8,A1M/,A-road
1531,Feb,22.1875,20314.125,8,8,A1M/,A-road
1531,Mar,22.9,20304.375,8,8,A1M/,A-road
1531,Apr,22.7375,20840.125,8,8,A1M/,A-road
1531,May,22.0375,21732.625,8,8,A1M/,A-road
1531,Jun,20.175,23831.625,8,8,A1M/,A-road
1531,Jul,19.775,25172.5,8,8,A1M/,A-road
1531,Aug,17.8,26389.875,8,8,A1M/,A-road
1531,Sep,19.37142857142857,25055.571428571428,7,7,A1M/,A-road
1531,Oct,20.74285714285714,23560.285714285714,7,7,A1M/,A-road
1531,Nov,22.785714285714285,22140.85714285714,7,7,A1M/,A-road
1531,Dec,18.0875,19157.25,8,8,A1M/,A-road
1533,Jan,11.7625,39352.875,8,8,M1/5,Motorway
1533,Feb,12.0,43381.625,8,8,M1/5,Motorway
1533,Mar,12.075,41854.875,8,8,M1/5,Motorway
1533,Apr,10.385714285714286,39731.42857142857,7,7,M1/5,Motorway
1533,May,12.057142857142855,42122.42857142857,7,7,M1/5,Motorway
1533,Jun,12.185714285714287,44573.857142857145,7,7,M1/5,Motorway
1533,Jul,12.771428571428572,46479.142857142855,7,7,M1/5,Motorway
1533,Aug,11.5,48181.71428571428,7,7,M1/5,Motorway
1533,Sep,10.4375,47001.75,8,8,M1/5,Motorway
1533,Oct,10.4875,46483.375,8,8,M1/5,Motorway
1533,Nov,10.850000000000001,44855.5,8,8,M1/5,Motorway
1533,Dec,10.125,41144.375,8,8,M1/5,Motorway
1534,Jan,11.666666666666666,27496.333333333332,3,3,M61/,Motorway
1534,Feb,11.5,30835.333333333332,3,3,M61/,Motorway
1534,Mar,11.366666666666667,31895.666666666668,3,3,M61/,Motorway
1534,Apr,9.700000000000001,35383.0,3,3,M61/,Motorway
1534,May,9.533333333333333,36336.666666666664,3,3,M61/,Motorway
1534,Jun,9.566666666666668,38353.333333333336,3,3,M61/,Motorway
1534,Jul,9.766666666666666,36210.0,3,3,M61/,Motorway
1534,Aug,8.85,39399.5,2,2,M61/,Motorway
1534,Sep,9.466666666666667,38534.666666666664,3,3,M61/,Motorway
1534,Oct,9.766666666666666,38318.0,3,3,M61/,Motorway
1534,Nov,10.1,36204.666666666664,3,3,M61/,Motorway
1534,Dec,9.033333333333333,31514.0,3,3,M61/,Motorway
1538,Jan,15.0125,15291.75,8,8,M62/,Motorway
1538,Feb,15.05,16210.125,8,8,M62/,Motorway
1538,Mar,15.475,15776.0,8,8,M62/,Motorway
1538,Apr,15.328571428571427,14683.0,7,7,M62/,Motorway
1538,May,14.742857142857144,15259.42857142857,7,7,M62/,Motorway
1538,Jun,14.866666666666667,16506.5,6,6,M62/,Motorway
1538,Jul,15.0,17090.0,6,6,M62/,Motorway
1538,Aug,14.683333333333332,17075.166666666668,6,6,M62/,Motorway
1538,Sep,15.0875,17207.75,8,8,M62/,Motorway
1538,Oct,15.225,17233.375,8,8,M62/,Motorway
1538,Nov,15.7125,16635.875,8,8,M62/,Motorway
1538,Dec,13.5875,15089.375,8,8,M62/,Motorway
1540,Jan,7.0,3822.25,8,8,M62/,Motorway
1540,Feb,7.1125,4086.25,8,8,M62/,Motorway
1540,Mar,7.4625,4006.625,8,8,M62/,Motorway
1540,Apr,7.55,3822.5,8,8,M62/,Motorway
1540,May,7.5125,4045.625,8,8,M62/,Motorway
1540,Jun,7.2625,4189.75,8,8,M62/,Motorway
1540,Jul,7.1,4287.375,8,8,M62/,Motorway
1540,Aug,6.7875,4331.625,8,8,M62/,Motorway
1540,Sep,6.9875,4357.125,8,8,M62/,Motorway
1540,Oct,7.75,4610.25,8,8,M62/,Motorway
1540,Nov,7.375,4337.125,8,8,M62/,Motorway
1540,Dec,6.0375,3914.75,8,8,M62/,Motorway
1543,Jan,3.733333333333333,8376.666666666666,3,3,M56/,Motorway
1543,Feb,3.8666666666666667,8988.666666666666,3,3,M56/,Motorway
1543,Mar,3.6333333333333333,9245.333333333334,3,3,M56/,Motorway
1543,Apr,3.6666666666666665,9104.0,3,3,M56/,Motorway
1543,May,3.6999999999999997,9355.666666666666,3,3,M56/,Motorway
1543,Jun,3.733333333333333,9514.666666666666,3,3,M56/,Motorway
