link_id,within_group_rank,within_group_percentile,group_name,group_type,global_risk_rank,ranking_source,risk_percentile,predicted_xgb,predicted_glm,collision_count,fatal_count,serious_count,estimated_aadt,link_length_km,road_classification,road_function,family,road_archetype,form_of_way,road_number,is_motorway,is_trunk,is_primary,is_dual,is_slip_road,is_roundabout,ruc_urban_rural,ruc_class,speed_limit_mph_effective,speed_limit_mph,mean_grade,low_exposure_flag,sparse_collision_history_flag,calibration_caveat,centroid_longitude,centroid_latitude,output_created_at_utc,source_risk_scores_file,model_output_version,deprivation_area_code,deprivation_area_type,deprivation_country,deprivation_source,deprivation_assignment_method,deprivation_assignment_distance_m,overall_decile_within_country,income_decile_within_country,employment_decile_within_country,deprivation_country_england,deprivation_country_wales,deprivation_country_scotland,max_grade,grade_change,mean_curvature_deg_per_km,max_curvature_deg_per_km,sinuosity,speed_limit_mph_imputed,degree_mean,dist_to_major_km,pop_density_per_km2,betweenness_relative
FDF6363C-95EA-40F6-9DCF-87DAC74DC92F,7,99.96252576353757,trunk_a,road_archetype,134,risk_percentile,99.99386405986094,3.026587,3.5911202,42,0,10,34088.9,4.039,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A38,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,3.9471542648669633,False,False,,-1.4521262787946494,52.974299836748436,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019670,LSOA2021,England,IoD 2025,within,0.0,8,9,8,1,0,0,14.431576199001736,176.74789428710938,21.627913372539417,373.60207467413977,1.0276477997133893,True,3.0,0.0,168.41828120764887,2.2658153963524224
5088ECCF-1253-4615-98B0-B86A78AE9F8A,8,99.9562800574605,trunk_a,road_archetype,135,risk_percentile,99.99381792497267,3.0263693,3.0052752,33,2,13,15240.0,10.608,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A11,False,True,True,True,False,False,Urban,Urban: Further from a major town or city,70,,1.3846550954213648,False,False,,0.6023356240413393,52.361277497553495,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01034564,LSOA2021,England,IoD 2025,within,0.0,6,10,9,1,0,0,9.032020238946915,168.13998413085938,11.397458825760772,402.11967554884524,1.0213212066222301,True,3.0,0.0,7.337020600807444,1.1021775108184961
EED25C47-4544-4CE8-9911-4C61EB5B4C6A,9,99.95003435138342,trunk_a,road_archetype,141,risk_percentile,99.9935411156431,2.921546,0.7693322,26,2,6,8378.0,8.117,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A1,False,True,True,True,False,False,Rural,Smaller rural: Further from a major town or city,31,31,2.0298189678733936,False,False,,-0.8512780129459819,53.199059259759046,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01028349,LSOA2021,England,IoD 2025,within,0.0,6,9,7,1,0,0,9.634628295898438,252.03811645507812,7.135429223470123,443.367656994682,1.0112224840912598,False,3.0,0.0,39.01673132968137,2.433654537193674
E1AC0C71-21A6-4F45-ACAD-7A3C4E0EF99F,10,99.94378864530636,trunk_a,road_archetype,156,risk_percentile,99.99284909231913,2.8298526,2.7302842,29,2,10,15717.4,9.05,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.8798028667483442,False,False,,-1.101807237182985,52.39480535166748,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01027030,LSOA2021,England,IoD 2025,within,0.0,6,8,9,1,0,0,7.313774956597221,178.58541870117188,11.804826083006818,524.9394673079532,1.0222383033485782,True,3.0,0.0,11.19646265193922,1.3040732617084476
AF5910F7-72AB-4D30-99E8-3FAF54587147,11,99.93754293922929,trunk_a,road_archetype,159,risk_percentile,99.99271068765435,2.8105407,2.9502497,21,1,10,22378.5,6.75,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A46,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,1.3709106454184516,False,False,,-1.9131506456526564,52.13824554575812,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01032388,LSOA2021,England,IoD 2025,within,0.0,7,8,7,1,0,0,7.214923434787327,111.37003326416016,24.064709873961895,583.62566108128,1.0411719634232566,True,3.0,0.0,173.56717302928243,0.40825039112009026
CE9DB154-EF72-4841-BE95-61741E93D84F,12,99.93129723315221,trunk_a,road_archetype,160,risk_percentile,99.99266455276609,2.8101678,3.4850411,40,5,12,21475.0,7.408,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.1451063118514635,False,False,,-0.9750311806623708,52.402601835316474,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01027005,LSOA2021,England,IoD 2025,within,0.0,7,9,10,1,0,0,9.360724555121527,165.6126251220703,18.063035093948205,378.352117281938,1.044353142591176,True,3.0,0.0,24.37317763635014,1.5803593583064157
3A4AC0CF-7824-4005-8DD7-B56E117DB95E,13,99.92505152707514,trunk_a,road_archetype,171,risk_percentile,99.9921570689952,2.7094817,3.2119784,19,0,7,25470.3,6.433,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A19,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,2.872060411217791,False,False,,-1.297707145522858,54.497393560322784,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01012233,LSOA2021,England,IoD 2025,within,0.0,9,9,10,1,0,0,30.244030422634548,216.94393920898438,16.49379019716934,554.3242160443939,1.0254894383171478,True,3.0,0.0,68.73137664812975,1.7961703205183268
9913B226-31D4-4EC4-BD1F-8133E9268100,14,99.91880582099807,trunk_a,road_archetype,174,risk_percentile,99.9920186643304,2.7020247,4.447662,19,2,5,34233.1,5.063,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A42,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.139837947005549,False,False,,-1.52057355598735,52.7091800395856,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01025954,LSOA2021,England,IoD 2025,within,0.0,6,7,7,1,0,0,8.289727105034721,156.81727600097656,19.880308656286466,393.9949394075048,1.0374264073160218,True,3.0,0.0,47.78249419973837,0.6802309256718153
F8C83919-A991-4C0F-980E-148BFB912405,15,99.91256011492099,trunk_a,road_archetype,181,risk_percentile,99.99169572011255,2.632434,1.6954887,52,4,14,11865.3,8.549,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A180,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.4939741474648955,False,False,,-0.34839249119400334,53.601750121228484,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013309,LSOA2021,England,IoD 2025,within,0.0,5,6,6,1,0,0,11.652787526448567,256.40191650390625,10.86086437638601,275.06339005196196,1.0125208152581326,True,3.0,0.0,26.63626889889992,0.15177530126723043
C360E145-3D18-4F09-91FC-DC83F5DBFCC0,16,99.90631440884393,trunk_a,road_archetype,200,risk_percentile,99.99081915723555,2.426381,2.2760887,35,1,6,38756.0,2.259,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,70,0.711178122804117,False,False,,0.04291509405966092,52.24807668019201,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018237,LSOA2021,England,IoD 2025,within,0.0,8,8,7,1,0,0,5.685933430989584,19.25756072998047,0.872089774876152,70.58155044244582,1.0000900182561225,False,3.0,0.0,173.11362217974207,2.166981774807359
7D0B0A92-F0E3-4E6C-B54F-9B07CB98C51D,17,99.90006870276686,trunk_a,road_archetype,201,risk_percentile,99.99077302234728,2.4230387,2.7675965,24,2,6,21835.4,5.857,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,0.9467369064497075,False,False,,0.26357429305230395,52.214628574179734,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018011,LSOA2021,England,IoD 2025,within,0.0,8,9,9,1,0,0,5.7073254055447045,53.43708801269531,12.781632525604785,273.5808655352043,1.0245557597382797,True,3.0,0.0,46.29377826892581,1.3932935727242977
2A68556E-890B-47A2-9318-12A0500D58A6,18,99.89382299668978,trunk_a,road_archetype,215,risk_percentile,99.99012713391159,2.3143463,4.1962914,7,0,2,32553.8,4.54,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A5,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,2.7427082294033562,False,False,,-0.839518412514998,52.057629263721644,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01016817,LSOA2021,England,IoD 2025,within,0.0,5,6,5,1,0,0,12.321370442708334,154.55296325683594,21.311305279749234,425.97903618907014,1.0379520427399747,True,3.0,0.0,3418.2148337652307,0.17735115741390262
6EE4A050-5EED-45D1-847E-3F6CD0D237C2,19,99.88757729061271,trunk_a,road_archetype,218,risk_percentile,99.98998872924679,2.279505,1.8525255,45,4,10,15917.4,6.793,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,1.6795690349608274,False,False,,0.35400329834593064,52.246861873854044,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018013,LSOA2021,England,IoD 2025,within,0.0,9,9,9,1,0,0,8.234642876519096,167.38636779785156,17.528977767239795,401.5834717674449,1.030683840929321,True,3.0,0.0,105.94497691141193,0.011041875841991346
149FB3AA-24D0-437C-AF49-744AF495CB97,20,99.88133158453563,trunk_a,road_archetype,224,risk_percentile,99.98971191991721,2.2526207,2.7698874,22,0,7,20755.9,6.533,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,1.4178419660111696,False,False,,-0.8638140375646501,52.40624115656086,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01032974,LSOA2021,England,IoD 2025,within,0.0,7,8,8,1,0,0,5.896979437934028,97.74378204345703,15.756192699539183,337.9406311762384,1.025278233469982,True,3.0,0.0,13.189617519686829,1.5784184885280221
2B1D5B22-2A7D-4E53-999E-1260CA043B5A,21,99.87508587845856,trunk_a,road_archetype,235,risk_percentile,99.98920443614632,2.1448364,2.106219,22,2,2,14926.5,5.648,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,1.977378348149373,False,False,,0.9357210794957389,52.21658960359107,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01030056,LSOA2021,England,IoD 2025,within,0.0,5,6,6,1,0,0,10.609927707248264,130.9218292236328,29.089973903698453,576.4562460567755,1.098197548772883,True,3.0,0.0,44.90388228121558,0.3253862980418819
21DBA0EE-5184-491F-A3C7-5690A82EA9D2,22,99.8688401723815,trunk_a,road_archetype,237,risk_percentile,99.9891121663698,2.1342432,4.354041,17,0,8,40338.2,3.774,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A47,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.2496309495789855,False,False,,1.3516903843491281,52.61848607550307,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026929,LSOA2021,England,IoD 2025,within,0.0,8,9,8,1,0,0,18.017773098415798,110.50252532958984,10.526114972381807,298.0034783794136,1.008047338211624,True,3.0,0.0,24.853289571267585,0.27856210011857174
BC721C31-1FED-4E00-BF14-948D1CA05EFA,23,99.86259446630442,trunk_a,road_archetype,238,risk_percentile,99.98906603148153,2.1313026,4.603113,22,2,1,28167.0,4.899,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A50,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.1897942716847865,False,False,,-1.6667631036230424,52.880256707929405,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019866,LSOA2021,England,IoD 2025,within,0.0,5,9,8,1,0,0,6.162923177083333,64.11515808105469,15.676597641736358,380.6672380371419,1.0116706705473744,True,3.0,0.0,47.02036484686029,0.6652004961476817
3FACDDB6-13D8-4A24-A971-1B408BC3ECC5,24,99.85634876022735,trunk_a,road_archetype,240,risk_percentile,99.988973761705,2.1246147,2.9880488,13,2,3,22712.6,3.66,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A174,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,26,26,1.3956915026742682,False,False,,-1.14819837953965,54.5512423118435,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01012112,LSOA2021,England,IoD 2025,within,0.0,1,1,1,1,0,0,5.414521959092882,68.08238220214844,14.797503101750857,296.08163032400364,1.0226746805270341,False,3.0,0.0,252.35485317561682,0.17119930618049053
5D60EEFF-F05C-4615-B4A7-E9E71ED162C5,25,99.85010305415028,trunk_a,road_archetype,241,risk_percentile,99.98892762681673,2.124297,1.1361995,0,0,0,15153.6,5.119,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A1,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,51,51,3.3239576722366997,False,True,sparse collision history,-1.7063512829980063,55.151698137138034,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01027455,LSOA2021,England,IoD 2025,within,0.0,10,10,9,1,0,0,32.94318305121528,221.1083526611328,15.586115668589626,490.68961614774105,1.0752260958750743,False,3.0,0.0,710.7025117027897,1.1721837662847583
7690F876-035D-46DE-857E-67DC3E721594,26,99.8438573480732,trunk_a,road_archetype,242,risk_percentile,99.98888149192847,2.1129854,3.2067904,27,1,6,33899.7,3.169,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A38,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.168444368706342,False,False,,-1.4086606413556122,53.07488779277984,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01019477,LSOA2021,England,IoD 2025,within,0.0,7,7,6,1,0,0,7.938707139756944,76.12922668457031,30.72935020671933,579.0927539118206,1.0469459009124664,True,3.0,0.0,42.1519359441006,2.2630674824041996
3D25BEF7-5F9F-4D48-BFB6-E99850F2F8D5,27,99.83761164199613,trunk_a,road_archetype,246,risk_percentile,99.9886969523754,2.0957847,2.6078477,27,1,3,22555.3,5.233,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A180,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,1.4928687526673015,False,False,,-0.2398827013685783,53.60745343215455,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013180,LSOA2021,England,IoD 2025,within,0.0,6,6,5,1,0,0,6.7256885104709205,92.46031951904297,7.805758342839438,220.88265486307438,1.008194848663477,True,3.0,0.0,66.39891062301221,0.11783738256524227
C608C14B-5436-4C0E-9C8B-7D252640B1C5,28,99.83136593591905,trunk_a,road_archetype,254,risk_percentile,99.98832787326931,2.0354426,1.9519444,14,1,5,18135.9,5.733,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A483,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.3477144880768517,False,False,,-2.9409587300348603,53.13380320119656,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018335,LSOA2021,England,IoD 2025,within,0.0,7,6,5,1,0,0,6.810663011338976,94.2054672241211,13.114745040968275,383.20922312205954,1.0670183180445303,True,3.0,0.0,84.56357351692559,0.05142014272039214
69E17F9B-954C-4B16-9160-5AE1573AA216,29,99.82512022984199,trunk_a,road_archetype,256,risk_percentile,99.98823560349278,2.028501,5.621703,28,3,4,31057.4,2.497,A Road,A Road,trunk_a,trunk_a,Single Carriageway,A46,False,True,True,False,False,False,Urban,Urban: Nearer to a major town or city,70,,2.6080182704831034,False,False,,-0.8292874817481667,53.07550654671492,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01028311,LSOA2021,England,IoD 2025,within,0.0,1,1,1,1,0,0,14.959966871473524,90.8544921875,25.42866564681594,390.961816636423,1.064175576748538,True,3.0,0.0,186.9949149235306,0.07128310110149076
2656C791-23BE-4E18-B354-C21D0BFDC615,30,99.8188745237649,trunk_a,road_archetype,257,risk_percentile,99.98818946860452,2.019181,3.75619,6,1,1,29277.9,4.195,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Larger rural: Further from a major town or city,70,,1.1169826052753113,False,False,,-0.5903360611124806,52.39048634970236,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01027078,LSOA2021,England,IoD 2025,within,0.0,5,6,6,1,0,0,5.467775132921007,55.797367095947266,24.516088945407414,379.45936508881016,1.0555694689577246,True,3.0,0.0,118.15277996279814,1.4061825705183297
D42ADB91-8839-4B11-8708-E5749D315CC1,31,99.81262881768784,trunk_a,road_archetype,258,risk_percentile,99.98814333371625,1.9999716,3.0459895,9,0,4,24226.6,5.048,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A42,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.89871247776533,False,False,,-1.3410241987622533,52.801864690890916,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01025923,LSOA2021,England,IoD 2025,within,0.0,7,8,8,1,0,0,8.967056274414062,119.4140396118164,13.135845816982531,248.18244479088983,1.0635232924433229,True,3.0,0.0,47.936372556706694,0.8454135034139618
D61D8593-6B17-4CB8-993C-1D2DF3FDDB75,32,99.80638311161076,trunk_a,road_archetype,261,risk_percentile,99.98800492905147,1.9506067,3.1889129,7,2,2,25858.4,5.003,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A46,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.1934844551346648,False,False,,-1.879499845614413,52.18218805444914,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01031189,LSOA2021,England,IoD 2025,within,0.0,6,7,6,1,0,0,6.968366834852431,64.27995300292969,17.602925457359753,408.8668843830732,1.0202133537865836,True,3.0,0.0,29.55194883500646,0.013847613248719335
57F562BB-1463-473C-8D66-4AB3B3895727,33,99.80013740553369,trunk_a,road_archetype,262,risk_percentile,99.9879587941632,1.9479744,2.998363,3,0,1,27016.5,4.508,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A19,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,2.7928053757428253,False,False,,-1.4119282983495984,54.85440598635013,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01008765,LSOA2021,England,IoD 2025,within,0.0,7,8,6,1,0,0,8.623894585503471,139.61170959472656,15.084815102340023,436.8453519366555,1.012198465154268,True,3.0,0.0,80.04251720239701,0.5573240638651524
94AA1E2F-C113-40F4-A2D8-91C18E67C456,34,99.79389169945662,trunk_a,road_archetype,263,risk_percentile,99.98791265927494,1.9468365,3.491291,27,1,8,17294.1,5.175,A Road,A Road,trunk_a,trunk_a,Single Carriageway,A628,False,True,True,False,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,3.5078218960745056,False,False,,-1.7528022080667571,53.5020710081281,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01007426,LSOA2021,England,IoD 2025,within,0.0,6,8,7,1,0,0,12.217000325520834,185.00454711914062,31.381893192432603,688.3554193715822,1.059240885284716,True,3.0,0.0,11.730150688520542,1.4719381574217378
EC089108-0C52-4108-AE1A-15B73D157FD6,35,99.78764599337954,trunk_a,road_archetype,266,risk_percentile,99.98777425461014,1.8903015,2.6301904,15,1,4,25999.2,1.562,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A47,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,25,25,0.881219670442544,False,False,,-0.2851536922426502,52.5787164808949,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01015597,LSOA2021,England,IoD 2025,within,0.0,2,1,2,1,0,0,4.081166585286458,15.292034149169922,32.46259977685153,430.9403126819469,1.0478837195900197,False,3.0,0.0,5582.061926667408,0.9518634259902465
423AC19A-2D59-4C16-BF5A-BBFAA1D150B6,36,99.78140028730247,trunk_a,road_archetype,267,risk_percentile,99.98772811972188,1.8854358,1.6019096,16,1,3,14088.9,5.693,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,19,19,2.144825650858221,False,False,,0.48839062906221486,52.274678414818645,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01018035,LSOA2021,England,IoD 2025,within,0.0,6,5,6,1,0,0,7.9095713297526045,136.39259338378906,9.560553315979831,255.9194856586244,1.0304949349736694,False,3.0,0.0,63.602330747862794,0.0038248210374339777
63B3AEB7-27BA-45D3-905B-27440A6623FC,37,99.77515458122541,trunk_a,road_archetype,270,risk_percentile,99.98758971505708,1.8764235,1.534267,21,1,4,12563.7,4.534,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A63,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,0.7747278928251206,False,False,,-0.6352934457616064,53.76456928940509,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01012969,LSOA2021,England,IoD 2025,within,0.0,7,8,8,1,0,0,4.922938876681858,37.82371520996094,4.003368992042013,199.15539325376957,1.005781695735748,True,3.0,0.0,565.4301319416976,0.44904003227166245
FD41428A-9593-430C-86C5-95852C06283B,38,99.76890887514833,trunk_a,road_archetype,273,risk_percentile,99.98745131039229,1.8531042,0.9506036,9,1,0,9756.4,6.325,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A5,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,2.4850348965722397,False,False,,-2.591840867046546,52.69308267888156,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01014202,LSOA2021,England,IoD 2025,within,0.0,7,6,7,1,0,0,12.0465087890625,168.6427001953125,16.605111993856124,492.6083742590061,1.0308610200087642,True,2.5,0.0,24.583949209488484,0.11060996186036669
36DAE1F2-CE3F-4410-BE51-98B9C5AEE180,39,99.76266316907126,trunk_a,road_archetype,277,risk_percentile,99.98726677083924,1.8419161,2.8944707,11,1,2,24237.8,4.19,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A47,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.2749966467235698,False,False,,-0.34801785809466196,52.57812578645538,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01015627,LSOA2021,England,IoD 2025,within,0.0,7,8,7,1,0,0,4.627825419108073,66.73027038574219,35.35316268824233,454.47295533229334,1.0822494069461184,True,3.0,0.0,186.02150931923688,1.603536788318146
E0CF7313-50A3-458E-A7E6-6C4AC60F0149,40,99.7564174629942,trunk_a,road_archetype,279,risk_percentile,99.98717450106271,1.8327262,3.0723515,16,2,4,38748.7,2.938,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A42,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,70,1.922671707882518,False,False,,-1.4669260960728634,52.736054316265104,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01025914,LSOA2021,England,IoD 2025,within,0.0,10,10,10,1,0,0,8.235354953342014,80.46839141845703,6.479543532199297,182.31523797474705,1.0063783704548093,False,3.0,0.0,409.29472522426585,1.259607426125569
763B2105-C711-45EB-86FB-3B83F6636A56,41,99.75017175691711,trunk_a,road_archetype,282,risk_percentile,99.98703609639793,1.822175,2.8256867,12,1,0,38229.2,2.177,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A1,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,2.684261889399603,False,False,,-0.5228852303490527,52.66494300350101,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01026356,LSOA2021,England,IoD 2025,within,0.0,10,9,10,1,0,0,11.886249118381077,62.76508712768555,15.921860194950574,310.33391061417785,1.0037982210516454,True,3.0,0.0,1336.2236125567294,2.3791969151724626
995E6DB5-5C02-4060-BC39-2E266F664143,42,99.74392605084005,trunk_a,road_archetype,285,risk_percentile,99.98689769173313,1.8087273,3.1520817,19,0,4,31563.4,3.064,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A1,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,2.250883867208363,False,False,,-0.803340794483006,53.10461394361624,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01028337,LSOA2021,England,IoD 2025,within,0.0,8,10,9,1,0,0,14.372674094306099,93.17761993408203,20.521113328915924,487.42510427174153,1.0291319676036181,True,3.0,0.0,27.39553598200175,2.6837361689058343
878633F0-A561-497A-B2D3-B5FE64F00B8C,43,99.73768034476298,trunk_a,road_archetype,292,risk_percentile,99.98657474751529,1.7664458,3.0788198,18,1,5,33250.2,3.661,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A46,False,True,True,True,False,False,Urban,Urban: Nearer to a major town or city,70,,2.1166113481318893,False,False,,-1.1629278474635842,52.68230415878857,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01013615,LSOA2021,England,IoD 2025,within,0.0,6,5,7,1,0,0,9.95759752061632,98.43208312988281,26.554924256870976,407.254038413373,1.0841739156215946,True,2.5,0.0,1175.4114370628624,0.15511319204340165
379969BD-6649-412B-9661-3797BD4BCE7D,44,99.7314346386859,trunk_a,road_archetype,294,risk_percentile,99.98648247773876,1.7643589,3.2358773,19,1,4,28364.6,4.29,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A14,False,True,True,True,False,False,Rural,Smaller rural: Nearer to a major town or city,70,,1.601894054875803,False,False,,1.096376918523833,52.12583829699179,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01030046,LSOA2021,England,IoD 2025,within,0.0,8,9,9,1,0,0,5.454343159993489,90.51029205322266,18.40091559156386,405.07092509927674,1.015423893929432,True,3.0,0.0,72.34044855425564,0.11734248436597328
823296D9-ACE0-4E29-807C-1249C8619928,45,99.72518893260883,trunk_a,road_archetype,299,risk_percentile,99.98625180329745,1.7485917,2.0629747,10,1,3,27864.4,2.918,A Road,A Road,trunk_a,trunk_a,Collapsed Dual Carriageway,A1,False,True,True,True,False,False,Rural,Larger rural: Nearer to a major town or city,70,,3.7219059982802167,False,False,,-0.9055924026220311,53.244453021872836,2026-07-01T18:43:32+00:00,data/models/risk_scores.parquet,0.1.0,E01028007,LSOA2021,England,IoD 2025,within,0.0,7,8,7,1,0,0,10.586658053927952,141.1549072265625,19.852970415597653,294.74913093819396,1.033403562330563,True,2.5,0.0,74.97602971107634,2.433551615048092
